date,convenience_store,store,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
07-01-2014 00:00,NULL,4177,64,Marshall,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43386,Castillo Silver Rum,12,750,4.16,6.24,1,6.24
11-06-2014 00:00,NULL,2500,85,Story,1081010,AMERICAN AMARETTO,55,Sazerac North America,73986,Di Amore Amaretto,12,750,6,8.99,2,17.98
21-07-2014 00:00,NULL,2629,78,Pottawattamie,1012100,CANADIAN WHISKIES,380,Phillips Beverage Company,14474,Revel Stoke Roasted Pecan,12,750,7.52,11.28,12,135.36
29-01-2015 00:00,Y,4638,82,Scott,1062310,SPICED RUM,260,Diageo Americas,43334,Captain Morgan Spiced Rum,24,375,5,7.5,24,180
05-05-2014 00:00,NULL,2191,56,Lee,1012200,SCOTCH WHISKIES,260,Diageo Americas,5347,Johnnie Walker Red Label Scotch,12,1000,17.25,25.87,2,51.74
29-01-2015 00:00,NULL,4077,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48099,Hennessy VS,24,200,5.65,8.48,24,203.52
05-03-2014 00:00,NULL,2633,77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84457,Paramount Peach Schnapps,12,1000,4.65,6.98,12,83.76
27-01-2014 00:00,NULL,2648,77,Polk,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
02-06-2014 00:00,Y,4654,1,Adair,1031080,80 PROOF VODKA,260,Diageo Americas,37991,Smirnoff Vodka 80 Prf Mini,12,500,7.47,11.2,2,22.4
23-10-2014 00:00,NULL,3995,7,Black Hawk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64867,Fireball Cinnamon Whiskey,12,1000,11.34,17.01,12,204.12
03-02-2014 00:00,NULL,3926,52,Johnson,1022100,TEQUILA,395,Proximo,87510,1800 Silver Tequila,12,750,15.46,23.19,3,69.57
30-07-2014 00:00,NULL,2623,97,Woodbury,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
18-02-2015 00:00,NULL,2501,85,Story,1081390,IMPORTED SCHNAPPS,421,"Sazerac Co., Inc.",69636,Dr. Mcgillicuddy's Cherry Schnapps,12,750,8.67,13.01,12,156.12
24-03-2014 00:00,NULL,4617,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,2,23.52
17-04-2014 00:00,NULL,2593,14,Carroll,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34359,Grey Goose Vodka,12,200,5,7.5,1,7.5
27-03-2014 00:00,NULL,2512,52,Johnson,1032200,IMPORTED VODKA - MISC,434,Luxco-St Louis,34702,Pearl Pomegranate Vodka,12,750,7.86,11.79,12,141.48
28-10-2014 00:00,NULL,5008,74,Palo Alto,1012100,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26
11-03-2014 00:00,NULL,3778,77,Polk,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34001,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,1,11.88
26-02-2014 00:00,NULL,2502,77,Polk,1081600,WHISKEY LIQUEUR,260,Diageo Americas,67266,Yukon Jack Canadian Liqueur,12,750,9.25,13.88,4,55.52
19-02-2014 00:00,NULL,3987,55,Kossuth,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,64876,Drambuie Liqueur,12,750,20.58,30.87,3,92.61
12-02-2014 00:00,NULL,3632,31,Dubuque,1041150,FLAVORED GIN,370,Pernod Ricard USA/Austin Nichols,33256,Seagram's Lime Twisted Gin,12,750,6.49,9.74,12,116.88
06-01-2015 00:00,NULL,2651,9,Bremer,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,240,"WILLIAM GRANT AND SONS, INC.",64876,Drambuie Liqueur,12,750,21,31.5,2,63
19-05-2014 00:00,Y,4892,82,Scott,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11776,Black Velvet,12,750,5.23,7.84,12,94.08
21-04-2014 00:00,Y,4654,1,Adair,1012100,CANADIAN WHISKIES,55,Sazerac North America,12404,Canadian Ltd Whisky,24,375,2.05,3.07,24,73.68
21-07-2014 00:00,NULL,2190,77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5327,Johnnie Walker Black,12,1000,27.5,41.25,2,82.5
01-07-2014 00:00,NULL,3417,48,Iowa,1081390,IMPORTED SCHNAPPS,421,Sazerac Co. Inc.,69638,Dr. Mcgillicuddy's Cherry Schnapps,6,1750,14.66,21.99,12,263.88
05-02-2014 00:00,NULL,2290,11,Buena Vista,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,10.33,16.24,2,32.48
03-09-2014 00:00,NULL,3774,31,Dubuque,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,3,28.35
18-11-2014 00:00,NULL,2629,78,Pottawattamie,1012200,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,4718,Chivas Regal 12 Yr,6,1750,36.49,54.74,2,109.48
07-07-2014 00:00,NULL,3868,57,Linn,1071100,AMERICAN COCKTAILS,395,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,12,147.6
12-11-2014 00:00,NULL,3524,85,Story,1081390,IMPORTED SCHNAPPS,421,Sazerac Co. Inc.,69637,Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11,16.5,12,198
17-02-2014 00:00,NULL,2555,56,Lee,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64866,Fireball Cinnamon Whiskey,12,750,8.98,13.47,12,161.64
02-02-2015 00:00,NULL,2560,57,Linn,1032080,IMPORTED VODKA,395,Proximo,34919,Three Olives Vodka,6,1750,16,24,6,144
13-03-2014 00:00,NULL,2593,14,Carroll,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64857,Fireball Cinnamon Whiskey,12,375,5.33,8,2,16
23-10-2014 00:00,NULL,2567,82,Scott,1032200,IMPORTED VODKA - MISC,395,Proximo,33538,Three Olives Grape Mini,12,500,5.42,8.13,6,48.78
26-02-2014 00:00,NULL,2624,31,Dubuque,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27056,Jim Beam Rye,12,750,11.03,16.55,3,49.65
19-11-2014 00:00,NULL,3869,52,Johnson,1031080,80 PROOF VODKA,260,Diageo Americas,38006,Smirnoff Vodka Traveller,12,750,8.25,12.38,4,49.52
18-02-2015 00:00,NULL,2501,85,Story,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45277,Paramount White Rum,12,1000,4.34,6.51,24,156.24
16-07-2014 00:00,NULL,2614,82,Scott,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11774,Black Velvet,24,375,3.07,4.61,24,110.64
11-06-2014 00:00,NULL,3723,67,Monona,1012100,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,2,27.42
23-05-2014 00:00,NULL,2582,17,Cerro Gordo,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57174,Chi-Chi's Skinny Margarita,6,1750,6,9.25,6,55.5
11-02-2014 00:00,NULL,2651,9,Bremer,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,38169,360 Vodka,12,750,5.52,9.28,2,18.56
04-08-2014 00:00,NULL,4317,1,Adair,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67526,Kahlua Coffee Liqueur,12,750,11.99,17.99,3,53.97
09-06-2014 00:00,NULL,3606,38,Grundy,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43125,Bacardi Superior Rum Pet,12,750,7.25,11.25,2,22.5
16-01-2014 00:00,NULL,2622,52,Johnson,1011100,BLENDED WHISKIES,297,Laird And Company,23626,Five Star Pet,12,750,3.46,5.19,3,15.57
03-09-2014 00:00,NULL,3354,82,Scott,1011100,BLENDED WHISKIES,297,Laird And Company,23827,Five Star,12,1000,4.4,6.6,36,237.6
21-11-2014 00:00,NULL,2605,57,Linn,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41857,Uv Cherry Red Vodka Mini,6,500,4.89,7.34,6,44.04
13-01-2015 00:00,NULL,3973,85,Story,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41694,Uv Blue (raspberry) Vodka,12,1000,7.5,11.25,6,67.5
06-05-2014 00:00,NULL,3626,21,Clay,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19068,Jim Beam,6,1750,19.94,29.91,6,179.46
30-07-2014 00:00,NULL,2614,82,Scott,1011200,STRAIGHT BOURBON WHISKIES,294,Jesse James Distilling Company,19019,Jesse James Bourbon,12,750,9.52,14.28,2,28.56
24-04-2014 00:00,NULL,4648,7,Black Hawk,1022100,TEQUILA,260,Diageo Americas,89175,Don Julio Anejo Tequila,6,750,32,48,3,144
26-03-2014 00:00,NULL,3818,63,Marion,1011100,BLENDED WHISKIES,65,Jim Beam Brands,24453,Kessler Blend Whiskey,48,200,1.77,2.66,2,5.32
10-06-2014 00:00,NULL,2597,18,Cherokee,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,12,104.04
19-05-2014 00:00,NULL,2514,57,Linn,1081312,BUTTERSCOTCH SCHNAPPS,350,Luxco-Cleveland,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,1,6.14
09-07-2014 00:00,NULL,3789,62,Mahaska,1062310,SPICED RUM,240,WILLIAM GRANT AND SONS INC.,45886,Sailor Jerry Spiced Navy Rum,12,750,9.65,14.48,12,173.76
03-02-2014 00:00,NULL,3952,82,Scott,1081400,TRIPLE SEC,55,Sazerac North America,86390,Montezuma Triple Sec,12,1000,2.13,3.19,36,114.84
16-10-2014 00:00,NULL,2663,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,77877,Smirnoff Sours Watermelon Mini,12,500,5.72,8.58,1,8.58
24-09-2014 00:00,NULL,4129,85,Story,1042100,IMPORTED DRY GINS,370,Pernod Ricard USA/Austin Nichols,28088,Beefeater Gin,6,1750,22.49,33.74,6,202.44
14-01-2014 00:00,NULL,4071,50,Jasper,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11771,Black Velvet Mini,10,600,4.96,7.44,1,7.44
07-10-2014 00:00,NULL,2665,25,Dallas,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,192,Sidney Frank Importing Co.,65256,Jagermeister Liqueur,12,750,12.05,18.08,12,216.96
12-06-2014 00:00,NULL,2622,52,Johnson,1031080,80 PROOF VODKA,55,Sazerac North America,35317,Barton Vodka,12,1000,3.97,5.95,12,71.4
21-05-2014 00:00,NULL,3726,90,Wapello,1062310,SPICED RUM,260,Diageo Americas,43244,Captain Morgan 100 Proof Spiced Rum,12,750,10,14.99,12,179.88
28-01-2014 00:00,NULL,4146,9,Bremer,1031080,80 PROOF VODKA,421,Sazerac Co. Inc.,36978,Nikolai Vodka,6,1750,6.92,10.38,6,62.28
28-08-2014 00:00,NULL,4001,14,Carroll,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
19-05-2014 00:00,NULL,3690,7,Black Hawk,1022100,TEQUILA,410,The Patron Spirits Company,88296,Patron Tequila Silver,12,750,27,40.5,3,121.5
26-01-2015 00:00,NULL,3385,57,Linn,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,260,Diageo Americas,66636,Romana Sambuca Italian Liquore,12,750,13,19.5,12,234
15-04-2014 00:00,NULL,2665,25,Dallas,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76032,Midnight Moon Original,6,750,11,16.5,6,99
03-03-2014 00:00,NULL,2650,83,Shelby,1012100,CANADIAN WHISKIES,260,Diageo Americas,11297,Crown Royal Canadian Whisky,12,1000,18.25,27.37,24,656.88
01-05-2014 00:00,Y,4686,23,Clinton,1012100,CANADIAN WHISKIES,260,Diageo Americas,10815,Crown Royal Maple Mini,10,300,6.9,10.35,1,10.35
26-02-2014 00:00,NULL,2625,82,Scott,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24157,Hawkeye Blend Whiskey,12,1000,4.3,6.45,12,77.4
09-10-2014 00:00,NULL,2248,77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64711,Ciroc Peach,12,375,9.25,13.88,2,27.76
10-07-2014 00:00,Y,4921,57,Linn,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26823,Jack Daniels Old #7 Black Lbl,48,200,4.08,6.12,6,36.72
02-10-2014 00:00,NULL,2616,23,Clinton,1011200,STRAIGHT BOURBON WHISKIES,434,Luxco-St Louis,18196,Ezra Brooks 50 Mo Ky Sour Mash Bourbon,12,750,6.84,10.26,3,30.78
06-01-2014 00:00,NULL,4317,1,Adair,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34433,Grey Goose Vodka,12,750,18.49,27.74,2,55.48
21-01-2015 00:00,NULL,2621,97,Woodbury,1081015,IMPORTED AMARETTO,130,Disaronno International LLC,64135,Disaronno Amaretto,12,375,7.5,11.25,5,56.25
14-01-2014 00:00,NULL,3624,50,Jasper,1031080,80 PROOF VODKA,297,Laird And Company,35916,Five O'clock,12,750,3.37,5.06,12,60.72
01-04-2014 00:00,Y,4925,77,Polk,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86884,Southern Comfort,24,375,4.54,6.8,12,81.6
28-10-2014 00:00,NULL,2959,77,Polk,1052010,IMPORTED GRAPE BRANDIES,389,REMY COINTREAU USA         .,50686,St. Remy Vsop Napoleon Brandy,12,750,7,10.5,5,52.5
04-08-2014 00:00,NULL,2629,78,Pottawattamie,1062310,SPICED RUM,260,Diageo Americas,43333,Captain Morgan Spiced Rum Pet,48,200,2.13,3.2,12,38.4
14-01-2014 00:00,NULL,4344,77,Polk,1032200,IMPORTED VODKA - MISC,395,Proximo,34972,Three Olives Cherry Vodka,12,750,11.17,16.76,1,16.76
15-09-2014 00:00,NULL,2191,56,Lee,1022100,TEQUILA,380,Phillips Beverage Company,89150,Cabrito Reposado,12,750,10.99,16.49,1,16.49
20-11-2014 00:00,NULL,4829,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,40604,Smirnoff Kissed Caramel,12,750,8.25,12.38,12,148.56
22-07-2014 00:00,NULL,4877,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,27390,Jim Beam Maple Mini,12,500,4.7,7.05,2,14.1
09-09-2014 00:00,NULL,4310,18,Cherokee,1011100,BLENDED WHISKIES,260,Diageo Americas,25606,Seagrams 7 Crown Bl Whiskey,12,750,7,10.5,2,21
12-01-2015 00:00,NULL,3790,44,Henry,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48106,Hennessy Vs Cognac,12,750,18.99,28.49,12,341.88
06-02-2014 00:00,NULL,2616,23,Clinton,1081200,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73051,Rumchata Mini,12,500,8.87,13.31,1,13.31
30-04-2014 00:00,NULL,2502,77,Polk,1042100,IMPORTED DRY GINS,260,Diageo Americas,28886,Tanqueray No. Ten,12,750,16.5,24.75,1,24.75
19-02-2015 00:00,NULL,3712,79,Poweshiek,1011100,BLENDED WHISKIES,492,Western Spirits Beverage Co. LLC,27474,Bird Dog Blackberry Whiskey,6,750,10,15,2,30
03-02-2015 00:00,NULL,3443,78,Pottawattamie,1051010,AMERICAN GRAPE BRANDIES,115,"Constellation Wine Company, Inc.",53213,Paul Masson Grande Amber Brandy,24,200,1.96,2.94,1,2.94
07-04-2014 00:00,NULL,3868,57,Linn,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,18,322.74
19-02-2014 00:00,NULL,2200,81,Sac,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,20,29.99,2,59.98
25-02-2014 00:00,NULL,2636,77,Polk,1031200,FLAVORED VODKA,260,Diageo Americas,40604,Smirnoff Kissed Caramel,12,750,8.25,12.37,2,24.74
05-03-2014 00:00,NULL,3820,97,Woodbury,1032200,IMPORTED VODKA - MISC,395,Proximo,35964,Three Olives Loopy Flavored Vodka,12,750,10.67,16.26,12,195.12
31-03-2014 00:00,NULL,3782,22,Clayton,1011100,BLENDED WHISKIES,65,Jim Beam Brands,22788,Beam's 8 Star Bl Whiskey,6,1750,7.43,11.15,6,66.9
29-04-2014 00:00,Y,4774,32,Emmet,1062310,SPICED RUM,260,Diageo Americas,43285,Captain Morgan Original Spiced Rum Pet,12,750,8.75,13.12,12,157.44
17-09-2014 00:00,NULL,3417,48,Iowa,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
12-03-2014 00:00,NULL,2290,11,Buena Vista,1012100,CANADIAN WHISKIES,55,Sazerac North America,11936,Canadian Ltd Whisky Convenience Pack,12,750,4.34,6.51,12,78.12
20-11-2014 00:00,NULL,2616,23,Clinton,1011100,BLENDED WHISKIES,297,Laird And Company,23826,Five Star,12,750,3.46,5.19,12,62.28
03-11-2014 00:00,NULL,3917,82,Scott,1011100,BLENDED WHISKIES,260,Diageo Americas,25606,Seagrams 7 Crown Bl Whiskey,12,750,7,10.5,12,126
05-05-2014 00:00,NULL,2568,57,Linn,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19061,Jim Beam Mini,12,500,6.83,10.24,2,20.48
18-06-2014 00:00,NULL,2465,31,Dubuque,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,64336,B&b D.o.m.,12,750,19.5,29.25,12,351
09-02-2015 00:00,NULL,3805,82,Scott,1052010,IMPORTED GRAPE BRANDIES,389,REMY COINTREAU USA         .,49186,Remy Martin Vsop Cognac,12,750,21.49,32.24,12,386.88
11-08-2014 00:00,NULL,4794,29,Des Moines,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,86668,Jack Daniel's Tennessee Honey Mini,12,500,9.06,13.59,1,13.59
09-12-2014 00:00,NULL,2512,52,Johnson,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
10-02-2014 00:00,NULL,4794,29,Des Moines,1011100,BLENDED WHISKIES,297,Laird And Company,23828,Five Star,6,1750,7.46,11.19,6,67.14
28-01-2015 00:00,NULL,2594,97,Woodbury,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
26-08-2014 00:00,NULL,3779,94,Webster,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45276,Paramount White Rum,12,750,4,6,12,72
12-05-2014 00:00,NULL,4312,78,Pottawattamie,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36886,Mccormick Vodka,12,750,3.31,4.97,12,59.64
06-05-2014 00:00,NULL,4010,65,Mills,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
15-04-2014 00:00,NULL,4345,79,Poweshiek,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10550,Black Velvet Toasted Caramel,12,750,6.75,10.13,3,30.39
25-11-2014 00:00,NULL,2616,23,Clinton,1031080,80 PROOF VODKA,306,Mississippi River Distilling Co.,37640,River Baron Artisian Spirit,6,750,14.02,21.03,6,126.18
21-10-2014 00:00,Y,4783,74,Palo Alto,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41693,Uv Blue (raspberry) Vodka,12,750,6.5,9.75,12,117
28-01-2014 00:00,NULL,3766,19,Chickasaw,1062310,SPICED RUM,260,Diageo Americas,43244,Captain Morgan 100 Proof Spiced Rum,12,750,10,14.99,4,59.96
15-01-2014 00:00,NULL,2621,97,Woodbury,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4
06-10-2014 00:00,NULL,2590,57,Linn,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38176,Tito's Vodka,12,750,9.65,14.48,12,173.76
10-02-2014 00:00,NULL,3612,49,Jackson,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37347,Phillips Vodka,12,1000,4.29,6.44,2,12.88
26-06-2014 00:00,NULL,3773,57,Linn,1022100,TEQUILA,65,Jim Beam Brands,89787,Sauza Gold,12,1000,11.55,17.32,12,207.84
07-04-2014 00:00,NULL,4312,78,Pottawattamie,1022100,TEQUILA,395,Proximo,89199,Jose Cuervo Especial Reposado Square,12,375,5.5,8.25,2,16.5
08-05-2014 00:00,NULL,4344,77,Polk,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,10628,Canadian Club Whisky,6,1750,15.75,23.62,1,23.62
03-02-2014 00:00,NULL,2648,77,Polk,1011100,BLENDED WHISKIES,297,Laird And Company,23826,Five Star,12,750,3.46,5.19,4,20.76
27-01-2014 00:00,NULL,2647,57,Linn,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34030,Absolut Citron (lemon Vodka),12,750,11.49,17.24,12,206.88
17-02-2014 00:00,NULL,4312,78,Pottawattamie,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15626,Jameson,12,750,14.49,21.74,12,260.88
25-09-2014 00:00,Y,4470,7,Black Hawk,1022100,TEQUILA,395,Proximo,89196,Jose Cuervo Especial Reposado Tequila,12,750,10.49,15.74,12,188.88
08-04-2014 00:00,NULL,4231,75,Plymouth,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45248,Paramount Gold Rum,6,1750,7.84,11.76,6,70.56
03-12-2014 00:00,NULL,5050,91,Warren,1011200,STRAIGHT BOURBON WHISKIES,461,Campari(skyy),22121,Wild Turkey 81,12,750,11.4,17.1,1,17.1
17-02-2015 00:00,NULL,3495,53,Jones,1012100,CANADIAN WHISKIES,260,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,7.35,11.03,1,11.03
25-03-2014 00:00,NULL,4291,88,Union,1062310,SPICED RUM,260,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.62,12,211.44
02-07-2014 00:00,NULL,2487,53,Jones,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21596,Ten High,12,750,4.1,6.15,4,24.6
12-05-2014 00:00,NULL,3917,82,Scott,1062310,SPICED RUM,260,Diageo Americas,43334,Captain Morgan Spiced Rum,24,375,5,7.5,10,75
07-07-2014 00:00,NULL,2648,77,Polk,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11786,Black Velvet Traveler,12,750,5.23,7.85,12,94.2
20-01-2014 00:00,NULL,2847,57,Linn,1012100,CANADIAN WHISKIES,434,LUXCO,13038,Canadian Reserve Whisky,6,1750,9,13.5,6,81
26-02-2014 00:00,NULL,4963,16,Cedar,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43127,Bacardi Superior Rum,12,1000,9.43,14.14,1,14.14
05-02-2014 00:00,Y,4976,97,Woodbury,1081390,IMPORTED SCHNAPPS,421,Sazerac Co. Inc.,69634,Dr. Mcgillicuddy's Cherry Schnapps,24,375,5.33,7.99,24,191.76
04-02-2014 00:00,NULL,4193,71,O'Brien,1071100,AMERICAN COCKTAILS,285,Charles Jacquin Et. Cie. Inc.,56957,Bartenders Hot Sex,12,1000,5.28,7.91,2,15.82
13-01-2014 00:00,NULL,2648,77,Polk,1081200,CREAM LIQUEURS,421,Sazerac Co. Inc.,73140,Chila Orchata,12,750,10.4,15.59,6,93.54
23-06-2014 00:00,NULL,3612,49,Jackson,1022100,TEQUILA,395,Proximo,89191,Jose Cuervo Especial Reposado Tequila Mini,12,500,11.5,17.25,1,17.25
24-03-2014 00:00,NULL,4967,82,Scott,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,65,Jim Beam Brands,43848,Ronrico Silver Label Rum (pr),6,1750,7.35,11.02,6,66.12
26-02-2014 00:00,NULL,3354,82,Scott,1071100,AMERICAN COCKTAILS,421,Sazerac Co. Inc.,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,4.36,6.54,36,235.44
23-04-2014 00:00,NULL,4464,82,Scott,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,27410,Jim Beam Honey,12,750,11.03,16.55,2,33.1
20-01-2015 00:00,NULL,2644,94,Webster,1062300,FLAVORED RUM,35,"Bacardi U.S.A., Inc.",43137,Bacardi Limon,12,1000,10.5,15.75,12,189
13-01-2014 00:00,NULL,3456,17,Cerro Gordo,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37338,UV Vodka PET,6,1750,10.99,16.49,2,32.98
06-08-2014 00:00,NULL,2649,31,Dubuque,1042100,IMPORTED DRY GINS,35,Bacardi U.S.A. Inc.,28206,Bombay Dry Gin,12,750,10.5,15.75,4,63
25-06-2014 00:00,NULL,2502,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41701,Uv Orange Vodka,12,750,6.5,9.74,12,116.88
19-02-2015 00:00,NULL,4840,7,Black Hawk,1081390,IMPORTED SCHNAPPS,421,"Sazerac Co., Inc.",69634,Dr. Mcgillicuddy's Cherry Schnapps,24,375,5.33,8,4,32
14-04-2014 00:00,Y,4626,78,Pottawattamie,1022100,TEQUILA,395,Proximo,89194,Jose Cuervo Especial Reposado Flask,24,375,5.5,8.25,12,99
23-04-2014 00:00,NULL,3818,63,Marion,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67522,Kahlua Coffee Liqueur Mini,12,500,6.6,9.9,1,9.9
19-02-2014 00:00,NULL,2505,8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37426,Popov Vodka 80 Prf Traveler,12,750,4.5,6.75,12,81
01-10-2014 00:00,NULL,4860,57,Linn,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53213,Paul Masson Grande Amber Brandy,24,200,1.96,2.94,24,70.56
27-01-2014 00:00,NULL,2633,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,461,Campari(skyy),77774,Wild Turkey American Honey,12,1000,13.82,20.73,60,1243.8
14-10-2014 00:00,NULL,2522,30,Dickinson,1012100,CANADIAN WHISKIES,260,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,7.35,11.03,2,22.06
09-09-2014 00:00,NULL,4228,6,Benton,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,10.45,15.68,600,9408
09-04-2014 00:00,NULL,2524,31,Dubuque,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34052,Absolut Raspberri,12,750,8.99,13.49,4,53.96
15-01-2015 00:00,NULL,2595,24,Crawford,1031080,80 PROOF VODKA,297,Laird And Company,35917,Five O'clock Vodka,12,1000,4.17,6.26,12,75.12
02-09-2014 00:00,NULL,2602,40,Hamilton,1031200,FLAVORED VODKA,260,Diageo Americas,77852,Smirnoff Watermelon,12,750,8.25,12.38,3,37.14
